Selected,Replicate,animal,day,silage,dmi,time,reticph,retpred,retresid,rumenph,rumpred,rumresid,lag1p,lag3p,lag2r,lag4r,lag7r,lag9r,new_rumpred,StdErrPred,DF,Alpha,Lower,Upper,Resid,cv_rumpred,new_resid,absr
0,4,52,1,50,5,0.899305556,6.808198236,6.7789814816,0.0292167544,6.74770221,6.7753465847,-0.027644375,6.7768410556,6.7719364144,0.0790155028,0.000947378,0.0497742968,0.0437225808,,0.3273965976,14615,0.05,6.2271039208,7.5105812939,,6.8688426073,-0.121140397,0.1211403973
0,4,52,1,50,5,0.902777778,6.797973606,6.7809056399,0.0170679661,6.699793351,6.7717902411,-0.07199689,6.7789814816,6.7744906302,0.0649786984,0.0259904946,0.0201570862,0.0064532382,,0.3265816864,14615,0.05,6.2194692057,7.499751921,,6.8596105634,-0.159817212,0.1598172124
0,4,52,1,50,5,0.90625,6.818458242,6.7826072073,0.0358510347,6.646095632,6.7791022976,-0.133006666,6.7809056399,6.7768410556,0.0292167544,0.0790155028,0.0287378645,0.0497742968,,0.3261551773,14615,0.05,6.2221015575,7.5007122494,,6.8614069035,-0.215311271,0.2153112715
0,4,52,1,50,5,0.909722222,6.814082992,6.7840798023,0.0300031897,6.800766246,6.7763016745,0.0244645715,6.7826072073,6.7789814816,0.0170679661,0.0649786984,0.000947378,0.0201570862,,0.3255885501,14615,0.05,6.2157989019,7.4921882721,,6.853993587,-0.053227341,0.053227341
0,4,52,1,50,5,0.913194444,6.802395768,6.7853169866,0.0170787814,6.754303586,6.7798305856,-0.025527,6.7840798023,6.7809056399,0.0358510347,0.0292167544,0.0259904946,0.0287378645,,0.3264033617,14615,0.05,6.2203204074,7.4999040446,,6.860112226,-0.10580864,0.10580864
0,4,52,1,50,5,0.916666667,6.80240748,6.7863122649,0.0160952151,6.759933361,6.7906954008,-0.03076204,6.7853169866,6.7826072073,0.0300031897,0.0170679661,0.0790155028,0.000947378,,0.3260191246,14615,0.05,6.2227283647,7.5008056957,,6.8617670302,-0.101833669,0.1018336692
0,4,52,1,50,5,0.920138889,6.803881597,6.7870590839,0.0168225131,6.706234236,6.7903664584,-0.084132222,6.7863122649,6.7840798023,0.0170787814,0.0358510347,0.0649786984,0.0259904946,,0.326031973,14615,0.05,6.2220926656,7.5002203656,,6.8611565156,-0.15492228,0.1549222796
0,4,52,1,50,5,0.923611111,6.817055079,6.7875508341,0.0295042449,6.669898874,6.7872065669,-0.117307693,6.7870590839,6.7853169866,0.0160952151,0.0300031897,0.0292167544,0.0790155028,,0.3267407079,14615,0.05,6.2246572396,7.5055633591,,6.8651102994,-0.195211425,0.1952114254
0,4,52,1,50,5,0.927083333,6.817066917,6.7877808483,0.0292860687,6.729069832,6.7864068018,-0.05733697,6.7875508341,6.7863122649,0.0168225131,0.0170787814,0.0170679661,0.0649786984,,0.3266350753,14615,0.05,6.2228271671,7.5033191804,,6.8630731737,-0.134003342,0.1340033417
0,4,52,1,50,5,0.930555556,6.793679673,6.7877424024,0.0059372706,6.791136057,6.7871591887,0.0039768683,6.7877808483,6.7870590839,0.0295042449,0.0160952151,0.0358510347,0.0292167544,,0.32662225,14615,0.05,6.2205614602,7.501003195,,6.8607823276,-0.069646271,0.0696462706
0,4,52,1,50,5,0.934027778,6.815628138,6.7874287149,0.0281994231,6.733093952,6.7901233578,-0.057029406,6.7877424024,6.7875508341,0.0292860687,0.0168225131,0.0300031897,0.0170679661,,0.3264789141,14615,0.05,6.222019137,7.5018989591,,6.861959048,-0.128865096,0.128865096
0,4,52,1,50,5,0.9375,6.822952303,6.7868329474,0.0361193556,6.698204631,6.7905450623,-0.092340431,6.7874287149,6.7877808483,0.0059372706,0.0295042449,0.0170787814,0.0358510347,,0.3259990983,14615,0.05,6.2197935158,7.4977923384,,6.8587929271,-0.160588296,0.1605882961
0,4,52,1,50,5,0.940972222,6.806876906,6.7859482042,0.0209287018,6.683574473,6.7879885188,-0.104414046,6.7868329474,6.7877424024,0.0281994231,0.0292860687,0.0160952151,0.0300031897,,0.3265582926,14615,0.05,6.2199396418,7.5001306473,,6.8600351445,-0.176460672,0.1764606715
0,4,52,1,50,5,0.944444444,6.871238351,6.7847675325,0.0864708185,6.761561129,6.7970032759,-0.035442147,6.7859482042,6.7874287149,0.0361193556,0.0059372706,0.0168225131,0.0170787814,,0.3265872835,14615,0.05,6.228415299,7.5087199564,,6.8685676277,-0.107006499,0.1070064987
0,4,52,1,50,5,0.947916667,6.820062957,6.7832839218,0.0367790352,6.765744307,6.7931845848,-0.027440278,6.7847675325,6.7868329474,0.0209287018,0.0281994231,0.0295042449,0.0160952151,,0.3260353564,14615,0.05,6.2199483712,7.498089335,,6.8590188531,-0.093274546,0.0932745461
0,4,52,1,50,5,0.951388889,6.830312448,6.7814903057,0.0488221423,6.771374732,6.792070064,-0.020695332,6.7832839218,6.7859482042,0.0864708185,0.0361193556,0.0292860687,0.0168225131,,0.3280840409,14615,0.05,6.2295019529,7.5156742771,,6.872588115,-0.101213383,0.101213383
0,4,52,1,50,5,0.954861111,6.765973041,6.7793795595,-0.013406519,6.723459542,6.7814126041,-0.057953062,6.7814903057,6.7847675325,0.0367790352,0.0209287018,0.0059372706,0.0295042449,,0.326429639,14615,0.05,6.2122884956,7.4919751467,,6.8521318212,-0.128672279,0.1286722792
0,4,52,1,50,5,0.958333333,6.698707437,6.7769445018,-0.078237065,6.67699067,6.7754580126,-0.098467343,6.7793795595,6.7832839218,0.0488221423,0.0864708185,0.0281994231,0.0292860687,,0.3266522308,14615,0.05,6.2059369523,7.4864962193,,6.8462165858,-0.169225916,0.1692259158
0,4,52,1,50,5,0.961805556,6.707493591,6.7741778931,-0.066684302,6.655123489,6.7802506033,-0.125127114,6.7769445018,6.7814903057,-0.013406519,0.0367790352,0.0361193556,0.0059372706,,0.324413864,14615,0.05,6.1961760611,7.467960365,,6.8320682131,-0.176944724,0.1769447241
0,4,52,1,50,5,0.965277778,6.621212929,6.7710724391,-0.14985951,6.715747535,6.768051834,-0.052304299,6.7741778931,6.7793795595,-0.078237065,0.0488221423,0.0209287018,0.0281994231,,0.323007587,14615,0.05,6.1736206379,7.4398919805,,6.8067563092,-0.091008774,0.0910087742
0,4,52,1,50,5,0.96875,6.583195964,6.7676207861,-0.184424822,6.724272244,6.7727519812,-0.048479737,6.7710724391,6.7769445018,-0.066684302,-0.013406519,0.0864708185,0.0361193556,,0.3230312579,14615,0.05,6.1756364959,7.4420006346,,6.8088185653,-0.084546321,0.0845463213
0,4,52,1,50,5,0.972222222,6.643172136,6.763815524,-0.120643388,6.71253564,6.7750120302,-0.06247639,6.7676207861,6.7741778931,-0.14985951,-0.078237065,0.0367790352,0.0209287018,,0.321461033,14615,0.05,6.1622926321,7.4225010924,,6.7923968622,-0.079861222,0.0798612222
0,4,52,1,50,5,0.975694444,6.613930343,6.7596491855,-0.145718842,6.77316189,6.7730668234,0.0000950666,6.763815524,6.7710724391,-0.184424822,-0.066684302,0.0488221423,0.0864708185,,0.3211725156,14615,0.05,6.1573225687,7.416399968,,6.7868612683,-0.013699378,0.0136993783
0,4,52,1,50,5,0.979166667,6.692921862,6.7551142447,-0.062192383,6.77879282,6.7697151675,0.0090776525,6.7596491855,6.7676207861,-0.120643388,-0.14985951,-0.013406519,0.0367790352,,0.3214390511,14615,0.05,6.1671776144,7.4272999,,6.7972387572,-0.018445937,0.0184459372
0,4,52,1,50,5,0.982638889,6.798242115,6.7502031228,0.0480389922,6.722190477,6.7724881568,-0.05029768,6.7551142447,6.763815524,-0.145718842,-0.184424822,-0.078237065,0.0488221423,,0.3210562542,14615,0.05,6.1697986987,7.4284203238,,6.7991095113,-0.076919034,0.0769190343
0,4,52,1,50,5,0.986111111,6.8084923,6.7449081796,0.0635841204,6.758214373,6.7711608842,-0.012946511,6.7502031228,6.7596491855,-0.062192383,-0.120643388,-0.066684302,-0.013406519,,0.3215113072,14615,0.05,6.1789609192,7.4393664669,,6.809163693,-0.05094932,0.05094932
0,4,52,1,50,5,0.989583333,6.842145172,6.7392217192,0.1029234528,6.749372185,6.755815273,-0.006443088,6.7449081796,6.7551142447,0.0480389922,-0.145718842,-0.14985951,-0.078237065,,0.3232197804,14615,0.05,6.1850603502,7.4521635447,,6.8186119475,-0.069239762,0.0692397625
0,4,52,1,50,5,0.993055556,6.82314252,6.7331359867,0.0900065333,6.769476392,6.7447078978,0.0247684942,6.7392217192,6.7502031228,0.0635841204,-0.062192383,-0.184424822,-0.066684302,,0.323413318,14615,0.05,6.1798760292,7.4477379399,,6.8138069846,-0.044330593,0.0443305926
0,4,52,1,50,5,0.996527778,6.801214176,6.7266431753,0.0745710007,6.776554902,6.7490739076,0.0274809944,6.7331359867,6.7449081796,0.1029234528,0.0480389922,-0.120643388,-0.14985951,,0.3232642375,14615,0.05,6.1791176014,7.446395079,,6.8127563402,-0.036201438,0.0362014382
0,4,52,3,50,8,0,6.685822933,6.8667513097,-0.180928377,6.804865736,6.8289328866,-0.024067151,6.8664975761,6.8522907592,-0.158935868,-0.112468536,-0.013369185,0.0771699226,,0.3298838301,14615,0.05,6.2084961124,7.5017240652,,6.8551100888,-0.050244353,0.0502443528
0,4,52,3,50,8,0.003472222,6.693165303,6.8618063386,-0.168641036,6.780038051,6.835507345,-0.055469294,6.8667513097,6.8594004512,-0.205612647,-0.112247203,-0.030770543,0.0890803425,,0.3298364193,14615,0.05,6.2000522985,7.4930943889,,6.8465733437,-0.066535293,0.0665352927
0,4,52,3,50,8,0.006944444,6.747431036,6.8566694352,-0.109238399,6.785685188,6.8234310557,-0.037745868,6.8618063386,6.8664975761,-0.180928377,-0.158935868,-0.122943142,-0.013369185,,0.3290736685,14615,0.05,6.192517846,7.4825697606,,6.8375438033,-0.051858615,0.0518586153
0,4,52,3,50,8,0.010416667,6.873549523,6.8513468542,0.0222026688,6.741991063,6.8393903574,-0.097399294,6.8566694352,6.8667513097,-0.168641036,-0.205612647,-0.112468536,-0.030770543,,0.3286626066,14615,0.05,6.2090051748,7.4974456228,,6.8532253988,-0.111234336,0.1112343358
0,4,52,3,50,8,0.013888889,6.927817739,6.8458448002,0.0819729388,6.792626089,6.845884089,-0.053258,6.8513468542,6.8618063386,-0.109238399,-0.180928377,-0.112247203,-0.122943142,,0.3284787076,14615,0.05,6.2163759422,7.5040954598,,6.860235701,-0.067609612,0.067609612
0,4,52,3,50,8,0.017361111,6.832515217,6.8401694185,-0.007654201,6.732967559,6.8354747797,-0.102507221,6.8458448002,6.8566694352,0.0222026688,-0.168641036,-0.158935868,-0.112468536,,0.3306420586,14615,0.05,6.2189468257,7.5151472257,,6.8670470257,-0.134079467,0.1340794667
0,4,52,3,50,8,0.020833333,6.76947189,6.8343268009,-0.064854911,6.85181249,6.8216806555,0.0301318345,6.8401694185,6.8513468542,0.0819729388,-0.109238399,-0.205612647,-0.112247203,,0.3318729354,14615,0.05,6.2123717871,7.5133975351,,6.8628846611,-0.011072171,0.0110721711
0,4,52,3,50,8,0.024305556,6.697628993,6.8283229827,-0.13069399,6.82408135,6.8014148233,0.0226665267,6.8343268009,6.8458448002,-0.007654201,0.0222026688,-0.180928377,-0.158935868,,0.3286250831,14615,0.05,6.1855344624,7.4738278089,,6.8296811356,-0.005599786,0.0055997856
0,4,52,3,50,8,0.027777778,6.668311237,6.8221639495,-0.153852713,6.942929294,6.7879881674,0.1549411266,6.8283229827,6.8401694185,-0.064854911,0.0819729388,-0.168641036,-0.205612647,,0.3269867565,14615,0.05,6.1664912595,7.4483619518,,6.8074266057,0.1355026883,0.1355026883
0,4,52,3,50,8,0.03125,6.67858684,6.8158556269,-0.137268787,6.925357561,6.7891437098,0.1362138512,6.8221639495,6.8343268009,-0.13069399,-0.007654201,-0.109238399,-0.180928377,,0.3257776767,14615,0.05,6.1613714251,7.4385022191,,6.7999368221,0.1254207389,0.1254207389
0,4,52,3,50,8,0.034722222,6.728456822,6.8094038875,-0.080947065,6.933909082,6.8110483032,0.1228607788,6.8158556269,6.8283229827,-0.153852713,-0.064854911,0.0222026688,-0.168641036,,0.324852355,14615,0.05,6.1747273867,7.4482306859,,6.8114790363,0.1224300457,0.1224300457
0,4,52,3,50,8,0.038194444,6.880980182,6.8028145488,0.0781656332,6.89601843,6.8407192377,0.0552991923,6.8094038875,6.8221639495,-0.137268787,-0.13069399,0.0819729388,-0.109238399,,0.3244997226,14615,0.05,6.2067046176,7.4788255089,,6.8427650632,0.0532533668,0.0532533668
0,4,52,3,50,8,0.041666667,6.968981169,6.7960933716,0.1728877974,6.850870407,6.8439491732,0.0069212338,6.8028145488,6.8158556269,-0.080947065,-0.153852713,-0.007654201,0.0222026688,,0.3255894716,14615,0.05,6.228462798,7.5048557807,,6.8666592893,-0.015788882,0.0157888823
0,4,52,3,50,8,0.045138889,6.904468729,6.7892460679,0.1152226611,6.798464815,6.839549236,-0.041084421,6.7960933716,6.8094038875,0.0781656332,-0.137268787,-0.064854911,0.0819729388,,0.3301509154,14615,0.05,6.2391200319,7.5333950267,,6.8862575293,-0.087792714,0.0877927143
0,4,52,3,50,8,0.048611111,6.854620204,6.7822782887,0.0723419153,6.770731432,6.8236926888,-0.052961257,6.7892460679,6.8028145488,0.1728877974,-0.080947065,-0.13069399,-0.007654201,,0.3319054944,14615,0.05,6.2290401958,7.5301935833,,6.8796168895,-0.108885458,0.1088854575
0,4,52,3,50,8,0.052083333,6.809170367,6.7751956323,0.0339747347,6.78073332,6.8011052496,-0.02037193,6.7822782887,6.7960933716,0.1152226611,0.0781656332,-0.153852713,-0.064854911,,0.3283323655,14615,0.05,6.2067216187,7.4938674383,,6.8502945285,-0.069561209,0.0695612085
0,4,52,3,50,8,0.055555556,6.760786693,6.7680036401,-0.007216947,6.872013191,6.7856544277,0.0863587633,6.7751956323,6.7892460679,0.0723419153,0.1728877974,-0.137268787,-0.13069399,,0.3257972856,14615,0.05,6.1875956354,7.4648033012,,6.8261994683,0.0458137227,0.0458137227
0,4,52,3,50,8,0.059027778,6.73146721,6.7607078047,-0.029240595,6.837022716,6.7811388423,0.0558838737,6.7680036401,6.7822782887,0.0339747347,0.1152226611,-0.080947065,-0.153852713,,0.3240271478,14615,0.05,6.1781366896,7.448404968,,6.8132708288,0.0237518872,0.0237518872
0,4,52,3,50,8,0.0625,6.705080328,6.7533135577,-0.04823323,6.81364293,6.7947887994,0.0188541306,6.7607078047,6.7751956323,-0.007216947,0.0723419153,0.0781656332,-0.137268787,,0.3224168368,14615,0.05,6.1813283919,7.4452838447,,6.8133061183,0.0003368117,0.0003368117
0,4,52,3,50,8,0.065972222,6.690425516,6.7458262782,-0.055400762,6.787359862,6.8028491494,-0.015489287,6.7533135577,6.7680036401,-0.029240595,0.0339747347,0.1728877974,-0.080947065,,0.3216833775,14615,0.05,6.1861748291,7.4472549358,,6.8167148825,-0.02935502,0.0293550205
0,4,52,3,50,8,0.069444444,6.664037827,6.7382512899,-0.074213463,6.784299393,6.7885454504,-0.004246057,6.7458262782,6.7607078047,-0.04823323,-0.007216947,0.1152226611,0.0781656332,,0.3220794463,14615,0.05,6.1840041594,7.446636956,,6.8153205577,-0.031021165,0.0310211647
0,4,52,3,50,8,0.072916667,6.669914679,6.73059386,-0.060679181,6.801559249,6.7797525036,0.0218067454,6.7382512899,6.7533135577,-0.055400762,-0.029240595,0.0723419153,0.1728877974,,0.3223215057,14615,0.05,6.1838323805,7.447414111,,6.8156232458,-0.014063997,0.0140639968
0,4,52,3,50,8,0.076388889,6.681658044,6.7228592072,-0.041201163,6.792692984,6.7656875234,0.0270054606,6.73059386,6.7458262782,-0.074213463,-0.04823323,0.0339747347,0.1152226611,,0.3207708178,14615,0.05,6.1711402355,7.4286428778,,6.7998915567,-0.007198573,0.0071985727
0,4,52,3,50,8,0.079861111,6.678735453,6.7150524887,-0.036317036,6.767860256,6.7529150603,0.0149451957,6.7228592072,6.7382512899,-0.060679181,-0.055400762,-0.007216947,0.0723419153,,0.3202039135,14615,0.05,6.1621033216,7.4173835557,,6.7897434387,-0.021883183,0.0218831827
0,4,52,3,50,8,0.083333333,6.709545266,6.7071788092,0.0023664568,6.760445022,6.7484923174,0.0119527046,6.7150524887,6.73059386,-0.041201163,-0.074213463,-0.029240595,0.0339747347,,0.3198215173,14615,0.05,6.1605648635,7.414346008,,6.7874554358,-0.027010414,0.0270104138
0,4,52,3,50,8,0.086805556,6.715422711,6.6992432161,0.0161794949,6.750126638,6.7395746849,0.0105519531,6.7071788092,6.7228592072,-0.036317036,-0.060679181,-0.04823323,-0.007216947,,0.3192144708,14615,0.05,6.1531706404,7.4045720094,,6.7788713249,-0.028744687,0.0287446869
0,4,52,3,50,8,0.090277778,6.705167065,6.6912507091,0.0139163559,6.752871765,6.7344491658,0.0184225992,6.6992432161,6.7150524887,0.0023664568,-0.041201163,-0.055400762,-0.029240595,,0.3193317772,14615,0.05,6.1517943615,7.4036556012,,6.7777249813,-0.024853216,0.0248532163
0,4,52,3,50,8,0.09375,6.711044572,6.6832062258,0.0278383462,6.767229228,6.7271568999,0.0400723281,6.6912507091,6.7071788092,0.0161794949,-0.036317036,-0.074213463,-0.04823323,,0.3190813742,14615,0.05,6.1475864151,7.3984660119,,6.7730262135,-0.005796986,0.0057969855
0,4,52,3,50,8,0.097222222,6.733055649,6.6751146516,0.0579409974,6.794650893,6.7260528022,0.0685980908,6.6832062258,6.6992432161,0.0139163559,0.0023664568,-0.060679181,-0.055400762,,0.3184858974,14615,0.05,6.1470933068,7.395638484,,6.7713658954,0.0232849976,0.0232849976
0,4,52,3,50,8,0.100694444,6.721333198,6.6669808169,0.0543523811,6.813363691,6.7225338911,0.0908297999,6.6751146516,6.6912507091,0.0278383462,0.0161794949,-0.041201163,-0.074213463,,0.3181334742,14615,0.05,6.1441628091,7.3913263981,,6.7677446036,0.0456190874,0.0456190874
0,4,52,3,50,8,0.104166667,6.716944067,6.6588094948,0.0581345722,6.85094731,6.7203950216,0.1305522884,6.6669808169,6.6832062258,0.0579409974,0.0139163559,-0.036317036,-0.060679181,,0.318368631,14615,0.05,6.1460902657,7.3941757289,,6.7701329973,0.0808143127,0.0808143127
0,4,52,3,50,8,0.107638889,6.73015546,6.6506054108,0.0795500492,6.856596676,6.7229017956,0.1336948804,6.6588094948,6.6751146516,0.0543523811,0.0278383462,0.0023664568,-0.041201163,,0.3178165503,14615,0.05,6.1488678705,7.3947890381,,6.7718284543,0.0847682217,0.0847682217
0,4,52,3,50,8,0.111111111,6.714032494,6.6423732284,0.0716592656,6.881116969,6.7175968628,0.1635201062,6.6506054108,6.6669808169,0.0581345722,0.0579409974,0.0161794949,-0.036317036,,0.3174402266,14615,0.05,6.1451135512,7.3895594344,,6.7673364928,0.1137804762,0.1137804762
0,4,52,3,50,8,0.114583333,6.708176444,6.6341175587,0.0740588853,6.876605416,6.7140357384,0.1625696776,6.6423732284,6.6588094948,0.0795500492,0.0543523811,0.0139163559,0.0023664568,,0.3178170713,14615,0.05,6.1465919906,7.3925152004,,6.7695535955,0.1070518205,0.1070518205
0,4,52,3,50,8,0.118055556,6.724321612,6.6258429553,0.0984786567,6.867738899,6.7121809019,0.1555579971,6.6341175587,6.6506054108,0.0716592656,0.0581345722,0.0278383462,0.0161794949,,0.3172345241,14615,0.05,6.1461260132,7.3897654908,,6.767945752,0.099793147,0.099793147
0,4,52,3,50,8,0.121527778,6.714065247,6.6175539244,0.0965113226,6.900969824,6.7098274315,0.1911423925,6.6258429553,6.6423732284,0.0740588853,0.0795500492,0.0579409974,0.0139163559,,0.3167508684,14615,0.05,6.1438349585,7.3855783835,,6.764706671,0.136263153,0.136263153
0,4,52,3,50,8,0.125,6.696474808,6.6092549102,0.0872198978,6.908071575,6.7037986268,0.2042729482,6.6175539244,6.6341175587,0.0984786567,0.0716592656,0.0543523811,0.0278383462,,0.3171197918,14615,0.05,6.1417731663,7.3849628642,,6.7633680153,0.1447035597,0.1447035597
0,4,52,3,50,8,0.128472222,6.68768482,6.6009503041,0.0867345159,6.912270122,6.6980672687,0.2142028533,6.6092549102,6.6258429553,0.0965113226,0.0740588853,0.0581345722,0.0579409974,,0.3169081099,14615,0.05,6.1390412637,7.3814011153,,6.7602211895,0.1520489325,0.1520489325
0,4,52,3,50,8,0.131944444,6.674494266,6.5926444431,0.0818498229,6.949857418,6.6926295425,0.2572278755,6.6009503041,6.6175539244,0.0872198978,0.0984786567,0.0795500492,0.0543523811,,0.3161401669,14615,0.05,6.1336585997,7.3730079206,,6.7533332601,0.1965241579,0.1965241579
0,4,52,3,50,8,0.135416667,6.653969397,6.5843416067,0.0696277903,6.964218292,6.6825880146,0.2816302774,6.5926444431,6.6092549102,0.0867345159,0.0965113226,0.0716592656,0.0581345722,,0.3158020756,14615,0.05,6.1262564307,7.3642803484,,6.7452683896,0.2189499024,0.2189499024
0,4,52,3,50,8,0.138888889,6.624643194,6.5760460268,0.0485971672,6.939383321,6.6732253234,0.2661579976,6.5843416067,6.6009503041,0.0818498229,0.0872198978,0.0740588853,0.0795500492,,0.315475913,14615,0.05,6.1194269179,7.3561721956,,6.7377995568,0.2015837642,0.2015837642
0,4,52,3,50,8,0.142361111,6.642255456,6.5677618731,0.0744935829,6.947937483,6.6719446473,0.2759928357,6.5760460268,6.5926444431,0.0696277903,0.0867345159,0.0984786567,0.0716592656,,0.3146530826,14615,0.05,6.1175792014,7.351098776,,6.7343389887,0.2135984943,0.2135984943
0,4,52,3,50,8,0.145833333,6.640798901,6.5594932632,0.0813056378,6.875194682,6.6632989036,0.2118957784,6.5677618731,6.5843416067,0.0485971672,0.0818498229,0.0965113226,0.0740588853,,0.3138567849,14615,0.05,6.1099829375,7.3403808242,,6.7251818808,0.1500128012,0.1500128012
0,4,52,3,50,8,0.149305556,6.651077264,6.5512442573,0.0998330067,6.818419777,6.6605682639,0.1578515131,6.5594932632,6.5760460268,0.0744935829,0.0696277903,0.0872198978,0.0984786567,,0.3143851761,14615,0.05,6.1121776373,7.3446469508,,6.7284122941,0.0900074829,0.0900074829
0,4,52,3,50,8,0.152777778,6.670157088,6.5430188677,0.1271382203,6.773257924,6.6575755142,0.1156824098,6.5512442573,6.5677618731,0.0813056378,0.0485971672,0.0867345159,0.0965113226,,0.3142468039,14615,0.05,6.1113122756,7.3432391354,,6.7272757055,0.0459822185,0.0459822185
0,4,52,3,50,8,0.15625,6.683369667,6.5348210449,0.1485486221,6.744064763,6.6539987063,0.0900660567,6.5430188677,6.5594932632,0.0998330067,0.0744935829,0.0818498229,0.0872198978,,0.3143975673,14615,0.05,6.1103142686,7.3428321591,,6.7265732138,0.0174915492,0.0174915492
0,4,52,3,50,8,0.159722222,6.620303368,6.5266546871,0.0936486809,6.741003246,6.6401816242,0.1008216218,6.5348210449,6.5512442573,0.1271382203,0.0813056378,0.0696277903,0.0867345159,,0.3149405998,14615,0.05,6.1002197897,7.3348665046,,6.7175431472,0.0234600988,0.0234600988
0,4,52,3,50,8,0.163194444,6.582173599,6.5185236373,0.0636499617,6.729230871,6.6275492918,0.1016815792,6.5266546871,6.5430188677,0.1485486221,0.0998330067,0.0485971672,0.0818498229,,0.3153757023,14615,0.05,6.0913191603,7.3276715867,,6.7094953735,0.0197354975,0.0197354975
0,4,52,3,50,8,0.166666667,6.55137783,6.5104316816,0.0409461484,6.671000236,6.6155967226,0.0554035134,6.5185236373,6.5348210449,0.0936486809,0.1271382203,0.0744935829,0.0696277903,,0.3134258512,14615,0.05,6.0764959027,7.3052044203,,6.6908501615,-0.019849926,0.0198499255
0,4,52,3,50,8,0.170138889,6.50444515,6.5023825581,0.0020625919,6.617124022,6.6005776311,0.0165463909,6.5104316816,6.5266546871,0.0636499617,0.1485486221,0.0813056378,0.0485971672,,0.3124413557,14615,0.05,6.0599806999,7.2848297465,,6.6724052232,-0.055281201,0.0552812012
0,4,52,3,50,8,0.173611111,6.44724297,6.4943799431,-0.047136973,6.570506028,6.5885454083,-0.01803938,6.5023825581,6.5185236373,0.0409461484,0.0936486809,0.0998330067,0.0744935829,,0.3118564339,14615,0.05,6.0484125193,7.2709685246,,6.659690522,-0.089184494,0.089184494
0,4,52,3,50,8,0.177083333,6.431114935,6.4864274605,-0.055312525,6.512272354,6.5811676426,-0.068895289,6.4943799431,6.5104316816,0.0020625919,0.0636499617,0.1271382203,0.0813056378,,0.310975675,14615,0.05,6.038709026,7.2578122342,,6.6482606301,-0.135988276,0.1359882761
0,4,52,3,50,8,0.180555556,6.445793234,6.4785286768,-0.032735443,6.484526826,6.5763940038,-0.091867178,6.4864274605,6.5023825581,-0.047136973,0.0409461484,0.1485486221,0.0998330067,,0.3102383462,14615,0.05,6.0314684094,7.2476811022,,6.6395747558,-0.15504793,0.1550479298
0,4,52,3,50,8,0.184027778,6.431131904,6.4706871108,-0.039555207,6.507596606,6.5597560562,-0.05215945,6.4785286768,6.4943799431,-0.055312525,0.0020625919,0.0936486809,0.1271382203,,0.3105049818,14615,0.05,6.0204216494,7.2376796213,,6.6290506353,-0.121454029,0.1214540293
0,4,52,3,50,8,0.1875,6.400333247,6.4629062194,-0.062572972,6.521955449,6.5479052263,-0.025949777,6.4706871108,6.4864274605,-0.032735443,-0.047136973,0.0636499617,0.1485486221,,0.3108780765,14615,0.05,6.0148064727,7.2335270698,,6.6241667713,-0.102211322,0.1022113223
0,4,52,3,50,8,0.190972222,6.376869157,6.455189407,-0.07832025,6.469526841,6.5325250762,-0.062998235,6.4629062194,6.4785286768,-0.039555207,-0.055312525,0.0409461484,0.0936486809,,0.3109568729,14615,0.05,5.9981712993,7.2172007984,,6.6076860489,-0.138159208,0.1381592079
0,4,52,3,50,8,0.194444444,6.343135441,6.4475400232,-0.104404582,6.421453038,6.5124507146,-0.090997677,6.455189407,6.4706871108,-0.062572972,-0.032735443,0.0020625919,0.0636499617,,0.3112846198,14615,0.05,5.9774529183,7.1977672681,,6.5876100932,-0.166157055,0.1661570552
0,4,52,3,50,8,0.197916667,6.3079341,6.4399613605,-0.13202726,6.373378359,6.4915419548,-0.118163596,6.4475400232,6.4629062194,-0.07832025,-0.039555207,-0.047136973,0.0409461484,,0.3119198459,14615,0.05,5.9571937121,7.1799983087,,6.5685960104,-0.195217651,0.1952176514
0,4,52,3,50,8,0.201388889,6.338749725,6.4324566631,-0.093706938,6.336918377,6.4845939756,-0.147675599,6.4399613605,6.455189407,-0.104404582,-0.062572972,-0.055312525,0.0020625919,,0.3124802154,14615,0.05,5.9461053217,7.171106708,,6.5586060148,-0.221687638,0.2216876378
0,4,52,3,50,8,0.204861111,6.313817229,6.425029114,-0.111211885,6.309169491,6.4746564261,-0.165486935,6.4324566631,6.4475400232,-0.13202726,-0.07832025,-0.032735443,-0.047136973,,0.3130795027,14615,0.05,5.928943812,7.156294556,,6.542619184,-0.233449693,0.233449693
0,4,52,3,50,8,0.208333333,6.340232188,6.4176818432,-0.077449655,6.310459566,6.4750314447,-0.164571879,6.425029114,6.4399613605,-0.093706938,-0.104404582,-0.039555207,-0.055312525,,0.3129817145,14615,0.05,5.9345396315,7.1615070209,,6.5480233262,-0.23756376,0.2375637602
0,4,52,3,50,8,0.211805556,6.403324975,6.410417924,-0.007092949,6.393060913,6.4732639432,-0.08020303,6.4176818432,6.4324566631,-0.111211885,-0.13202726,-0.062572972,-0.032735443,,0.313372775,14615,0.05,5.9346257966,7.1631262421,,6.5488760193,-0.155815106,0.1558151063
0,4,52,3,50,8,0.215277778,6.406267435,6.4032403812,0.0030270538,6.273835802,6.4687264278,-0.194890626,6.410417924,6.425029114,-0.077449655,-0.093706938,-0.07832025,-0.039555207,,0.3134886692,14615,0.05,5.935154355,7.1641091353,,6.5496317451,-0.275795943,0.2757959431
